Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Technology Type,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,Education Speaciality,College,University Degree Score,University Degree Score System,Employment Status,Job Type,Still Working,Y
21a2912d-0863-41a4-b2f4-17814c0e79fd,24.0,ذكر,منطقة عسير,رجال ألمع,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,5.0,5.0,,,,0
6a95c695-41fe-426c-a92e-870fcfbc8441,28.0,ذكر,المنطقة الشرقية,الهفوف,cc8e4e42-65d5-4fa1-82f9-6c6c2d508b60,APMR,SWPS,,متوسط,حضوري,2023-04-02,2023-04-06,5,لا,البكالوريوس,محاسبة,,4.1,5.0,غير موظف,,,1
abcb38f9-49c7-4406-89fd-2d1612c3114a,30.0,ذكر,منطقة الرياض,الرياض,9144fab5-59f3-4b98-bc3c-0784a04883fe,TOSL,TOSL,,,حضوري,2023-04-02,2023-04-13,12,نعم,البكالوريوس,تقنية معلومات,,2.35,5.0,موظف,,,0
84ea6e29-1512-49c0-b185-6c46bee6fa72,32.0,ذكر,منطقة مكة المكرمة,مكة المكرمة,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,تقليدية,متقدم,عن بعد,2023-04-30,2023-05-11,12,نعم,البكالوريوس,علوم حاسب آلي,,2.0,5.0,موظف,,,0
973a5af6-13d8-4c63-a466-20bcb12a05ee,24.0,أنثى,منطقة الرياض,الرياض,97b573d1-1423-4b42-bbcb-c60ca6a61345,TOSL,TOSL,تقليدية,متقدم,حضوري,2023-05-07,2023-06-08,33,نعم,البكالوريوس,Computer science,,4.17,5.0,خريج,,,0
483ce2df-0a9c-4faf-8fe6-a8b2e2a7c2b1,23.0,أنثى,منطقة عسير,أبها,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,,تقليدية,مبتدئ,عن بعد,2022-07-03,2022-07-07,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.53,5.0,,,,0
739fde38-920a-43c1-8a05-a99d09ea10d4,23.0,ذكر,منطقة الرياض,الرياض,8e451dd2-2726-46fc-9e4d-b356ad1cd96e,APMR,SRTA,,,حضوري,2023-03-26,2023-04-13,19,نعم,البكالوريوس,هندسة البرمجيات,,4.67,5.0,طالب,,,0
51e8d686-6361-4121-853a-8683e1cd2d6a,28.0,ذكر,منطقة الرياض,الرياض,67e5e2cf-c57d-47b3-9c5c-3906aa07d99b,CAUF,SWPS,,,حضوري,2022-10-16,2022-12-08,54,نعم,البكالوريوس,نظم معلومات - Information Systems,,2.49,5.0,غير موظف,,,0
3331d2bf-856c-4f2c-82a4-7677069596df,24.0,أنثى,منطقة الرياض,الرياض,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,داعمة,مبتدئ,حضوري,2022-10-16,2022-10-20,5,نعم,البكالوريوس,نظم معلومات,,3.95,5.0,خريج,,,0
6fd8fc6f-802d-4489-ad0a-0c190ba35666,23.0,ذكر,منطقة مكة المكرمة,جدة,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,,,متوسط,حضوري,2023-10-22,2023-12-14,54,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.93,5.0,غير موظف,دوام كامل,No,0
dc519f54-638f-4553-8e75-d604dee38c70,24.0,أنثى,منطقة الرياض,الرياض,4c255030-eed6-40ca-bd10-ff197b3ce310,APMR,SRTA,,,حضوري,2023-01-29,2023-02-02,5,نعم,البكالوريوس,Information technology,,3.5,5.0,موظف,,,0
0e5dcf08-09a1-440e-ae1c-cba47cc47e1a,23.0,أنثى,منطقة الرياض,الرياض,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,,,متوسط,حضوري,2023-07-23,2023-09-14,54,نعم,البكالوريوس,هندسة حاسب,,3.88,4.0,خريج,,,0
26b52354-84c4-4545-b0e9-38b72948cb34,20.0,أنثى,منطقة الرياض,الرياض,466894b4-ade6-45f9-a422-1e3cd7e97467,CAUF,SWPS,,,حضوري,2022-09-12,2022-09-20,9,نعم,البكالوريوس,علوم حاسب CS,,4.0,5.0,طالب,,,0
cc637513-12d0-41de-b151-0887ce00d0b2,23.0,أنثى,منطقة الرياض,الرياض,a8841902-da19-4b48-8243-386ae61246ec,APMR,,ناشئة,متقدم,عن بعد,2023-09-03,2023-09-07,5,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,موظف,دوام كامل,Yes,0
e4563aa7-1e69-40c3-ab05-296d6247c390,30.0,أنثى,منطقة الرياض,الرياض,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,تقليدية,متوسط,حضوري,2022-11-20,2022-12-01,12,نعم,البكالوريوس,information system,,3.0,4.0,موظف,,,0
4d243147-96f9-4fe2-a871-142b1d09e4fb,24.0,ذكر,منطقة الرياض,الرياض,1f85b2fb-196b-4919-bc37-3cf102d41d38,ABIR,ABIR,ناشئة,متوسط,حضوري,2023-12-31,2024-01-04,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,5.0,5.0,طالب,,,0
f55f2bdc-df04-4d54-a6be-6d117b8f339e,18.0,أنثى,منطقة الرياض,الرياض,a09d8831-8bc0-43f9-8a83-1c164106155f,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-05-14,2023-05-18,5,لا,البكالوريوس,تقنية و امن معلومات,,4.0,5.0,طالب,,,1
d71dd6d2-b599-4b5c-9c27-cd2e20a3458d,29.0,ذكر,منطقة الرياض,الرياض,87a17fce-8ac2-4d5d-822d-6a5307eee371,TOSL,TOSL,تقليدية,مبتدئ,حضوري,2022-11-06,2022-11-17,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,موظف - طالب,دوام كامل,Yes,0
22f871c9-4155-4597-b84b-2f8d52c4eb93,24.0,أنثى,منطقة عسير,خميس مشيط,8d7f7985-b199-4712-9dfd-32f5e4a8eb85,INFA,INFA,تقليدية,مبتدئ,عن بعد,2023-03-05,2023-03-09,5,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.25,5.0,,,,0
4d4df33a-c825-4fe7-8238-63753ce3f4b0,34.0,ذكر,منطقة مكة المكرمة,الطائف,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,ناشئة,مبتدئ,عن بعد,2023-04-02,2023-04-06,5,نعم,الماجستير,cybersecurity,,3.94,4.0,خريج,,,0
5dd16276-3dd8-479a-98c9-359ea71f4c64,30.0,ذكر,منطقة نجران,نجران,6f905d3e-9eb9-4c40-ba6e-758c9a66fa72,PCRF,PCRF,داعمة,مبتدئ,حضوري,2023-10-29,2023-11-09,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,,,,0
6b2fdd92-843c-47f9-8da6-305076f6a205,28.0,أنثى,منطقة الرياض,الرياض,7820fea0-6794-4b09-a31c-addee650e67c,CAUF,SWPS,داعمة,مبتدئ,حضوري,2023-05-28,2023-06-08,12,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.61,5.0,موظف,دوام كامل,Yes,0
cd105331-7e57-4deb-bf55-d5c340a7f8f2,23.0,أنثى,منطقة الرياض,الرياض,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,ناشئة,متوسط,حضوري,2023-09-03,2023-09-28,26,نعم,البكالوريوس,تقنية معلومات مسار امن سيبراني,,4.85,5.0,خريج,,,0
026169d9-6052-4d50-805b-7a52f15d5384,23.0,ذكر,منطقة الحدود الشمالية,رفحاء,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,,,متوسط,حضوري,2023-05-14,2023-06-22,40,نعم,البكالوريوس,علوم حاسب,,4.98,5.0,موظف,,,0
ea6cc322-b273-40dd-950f-f51bc5e7cde4,28.0,ذكر,منطقة الرياض,الرياض,8d7f7985-b199-4712-9dfd-32f5e4a8eb85,INFA,INFA,تقليدية,مبتدئ,عن بعد,2023-03-05,2023-03-09,5,نعم,البكالوريوس,Health Informatics,,2.04,4.0,موظف,,,0
404edd59-3503-48ee-8c84-80a9bc2d482e,27.0,ذكر,منطقة الرياض,الرياض,4957a013-46a7-419c-93d5-ebf3741ab2a1,PCRF,PCRF,تقليدية,مبتدئ,عن بعد,2023-07-16,2023-08-03,19,لا,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,غير موظف,دوام كامل,No,0
5a30815f-5efd-41a9-acc1-863bb5d55da7,37.0,ذكر,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-07-16,2023-07-27,12,نعم,البكالوريوس,هندسة برمجيات,,2.36,4.0,موظف,,,0
8e131b82-3ae5-454b-8207-928af6676111,24.0,أنثى,المنطقة الشرقية,الهفوف,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,,تقليدية,مبتدئ,عن بعد,2022-07-03,2022-07-07,5,نعم,البكالوريوس,نظم معلومات ادارية,,4.01,5.0,خريج,,,0
7402ee0a-8471-41dd-8a5f-3b493a109427,23.0,ذكر,منطقة الرياض,الرياض,fb8fc693-05b5-495e-a7d7-98f4cf3f7562,APMR,QTDY,تقليدية,مبتدئ,حضوري,2022-09-04,2022-09-08,5,نعم,البكالوريوس,هندسة حاسب,,3.94,5.0,خريج,,,0
289429ae-15c3-4a01-ad3a-501b443892b2,27.0,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-09-03,2023-09-14,12,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,موظف,دوام كامل,Yes,0
1f0c3148-3705-45a0-b171-5b2a9334595a,,ذكر,منطقة عسير,أبها,013916fa-85bd-46bc-80c8-f37c036fd142,PCRF,PCRF,,متقدم,حضوري,2023-07-16,2023-08-24,40,نعم,ثانوي,,,97.0,100.0,طالب,,,0
043c4589-a714-4ff2-9464-9c966a27358f,22.0,أنثى,منطقة الرياض,الرياض,1ad894ff-c345-4ec0-9219-ccb810a65d8f,QWLM,,,متوسط,حضوري,2023-04-30,2023-05-25,26,نعم,البكالوريوس,Computer Science,,4.39,5.0,خريج,,,0
59d12ea6-eb67-4c0c-8359-2b7e45d07462,22.0,ذكر,منطقة مكة المكرمة,جدة,621097d4-b367-4606-8c17-1810a0f75f52,PCRF,PCRF,,,حضوري,2023-07-16,2023-08-03,19,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,طالب,,,0
4b6d9a36-4402-4c75-bc3a-fca927dbaf65,25.0,ذكر,منطقة الرياض,الرياض,2fae1242-c8be-49f1-99bb-01f6edb0b464,PCRF,PCRF,,,حضوري,2023-07-16,2023-07-27,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,4.0,غير موظف,تدريب,No,0
95ecfd27-bfea-4d6a-99f9-35479031f6e7,22.0,ذكر,منطقة الرياض,الرياض,02d387ca-5045-47ea-bcaa-8c94e747cc1a,CAUF,SWPS,تقليدية,مبتدئ,عن بعد,2023-04-02,2023-04-06,5,نعم,البكالوريوس,علوم الحاسب,,4.59,5.0,خريج,,,0
1753be2a-7fa9-4c42-b916-2a52fec45b71,20.0,أنثى,منطقة الرياض,الرياض,d6d3617d-5dd2-4e4c-b2b4-f525b9a05a18,CAUF,SWPS,تقليدية,مبتدئ,عن بعد,2022-10-09,2022-10-13,5,نعم,ثانوي,,,96.8,100.0,طالب,,,0
e528e314-4442-4cab-9751-6a0be8624fc8,27.0,ذكر,منطقة الرياض,الرياض,02d387ca-5045-47ea-bcaa-8c94e747cc1a,CAUF,SWPS,تقليدية,مبتدئ,عن بعد,2023-04-02,2023-04-06,5,نعم,البكالوريوس,تقنية المعلومات,,2.57,4.0,خريج,,,0
fd5b972d-9e0b-440d-8e26-fc311bee02dc,24.0,أنثى,منطقة الرياض,الرياض,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,,تقليدية,مبتدئ,حضوري,2022-11-06,2022-12-29,54,نعم,البكالوريوس,علم الحاسب,,4.82,5.0,موظف,,,0
dc5c319e-8765-4980-92f0-e1ac87979d63,25.0,ذكر,منطقة الرياض,الرياض,67e5e2cf-c57d-47b3-9c5c-3906aa07d99b,CAUF,SWPS,,,حضوري,2022-10-16,2022-12-08,54,نعم,البكالوريوس,نظم معلومات,,3.52,5.0,موظف,,,0
7caaca3c-ceb6-4722-a80c-b1073c7cbfb4,21.0,أنثى,منطقة مكة المكرمة,جدة,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,تقليدية,متقدم,عن بعد,2023-04-30,2023-05-11,12,لا,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.4,5.0,طالب,,,0
8ecbb256-36ed-4cb7-a037-3c1af4a4909e,26.0,أنثى,منطقة الرياض,الرياض,aee3a7b8-28ea-4b9d-963f-2f1413b81c04,PCRF,PCRF,,متوسط,حضوري,2023-08-20,2023-08-31,12,نعم,البكالوريوس,هندسة حاسب,,2.9,4.0,خريج,,,0
160ed2ce-6340-4bde-b9a8-0b196bac62eb,25.0,ذكر,منطقة الرياض,الرياض,3488740a-30b9-45d0-a727-6633335e4216,PCRF,PCRF,,متقدم,حضوري,2023-05-28,2023-06-01,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.67,5.0,موظف,تدريب,Yes,0
e77ec647-f58b-4a1b-922e-b20d80f9418e,38.0,ذكر,منطقة الرياض,الرياض,ee2e00ae-4645-4821-bf20-eea765a5c51d,APMR,SRTA,تقليدية,متوسط,عن بعد,2023-04-02,2023-04-06,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.79,5.0,موظف,دوام كامل,Yes,0
a7cb29fa-2b6a-4c7a-8df5-3943f394a7c9,19.0,ذكر,منطقة مكة المكرمة,الطائف,f6feebca-cf2e-49f8-b3df-f3bb115cd241,APMR,SRTA,,,عن بعد,2023-11-12,2023-11-16,5,لا,البكالوريوس,غير متخصص,تكنولوجيا الاتصالات والمعلومات,1.86,4.0,طالب,,,0
52b25cf0-4797-4612-84a8-074d0a2b1d6b,31.0,أنثى,منطقة الرياض,الرياض,30643e26-1fcf-43f7-bc07-4cde49ecd276,CAUF,SWPS,تقليدية,مبتدئ,حضوري,2022-11-06,2022-11-10,5,نعم,البكالوريوس,الإعلام (عام),العلوم الاجتماعية والصحافة والإعلام,3.78,5.0,,,,0
f9ffa6d3-bd13-4756-932e-bb7af3e39c93,27.0,أنثى,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,3.11,5.0,موظف,دوام كامل,Yes,0
d3e30394-6d96-48d1-9ba2-8a52a38b3554,21.0,ذكر,منطقة الرياض,الرياض,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,تقليدية,متوسط,حضوري,2022-11-20,2022-12-01,12,نعم,الدبلوم,Computer programming,,4.9,5.0,خريج,,,0
5d1de7eb-0ffc-4bc7-ad99-595d1d2c1e40,23.0,ذكر,منطقة مكة المكرمة,الطائف,35d898e2-adbe-49fe-baa3-f7ab47167edb,CAUF,SWPS,,,عن بعد,2023-12-03,2023-12-28,26,نعم,البكالوريوس,غير متخصص,تكنولوجيا الاتصالات والمعلومات,3.0,4.0,غير موظف,تدريب,No,0
34e91703-175d-426f-813d-63683a2873e2,21.0,أنثى,منطقة مكة المكرمة,جدة,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,تقليدية,متوسط,عن بعد,2023-09-17,2023-09-28,12,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,5.0,5.0,طالب,,,0
9a4b9d1b-2973-44df-82e5-427a6a02efb1,25.0,ذكر,المنطقة الشرقية,الخبر,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,,,متوسط,حضوري,2023-01-15,2023-03-09,54,نعم,البكالوريوس,هندسة الحاسب,,2.37,4.0,خريج,,,0
423eaadd-5095-488a-8dbb-f2325a0d68c8,28.0,أنثى,منطقة الرياض,الرياض,1d84b96c-af85-4ced-babc-31c369ee9ab0,CAUF,,,مبتدئ,حضوري,2023-04-09,2023-04-13,5,نعم,البكالوريوس,لغات وترجمة - انجليزي,,4.38,5.0,موظف,,,0
150be8aa-f878-4007-a870-f0490c041b80,27.0,ذكر,منطقة المدينة المنورة,المدينة المنورة,04df155c-2eef-496e-b38e-30283b56249c,PCRF,PCRF,تقليدية,مبتدئ,عن بعد,2023-12-31,2024-01-18,19,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,,,,0
203f1a07-98ff-4ea2-8e9b-fe7808e5515d,27.0,أنثى,منطقة الرياض,الرياض,0a6d6ea3-ef22-4ea1-8c80-5349125a48ed,GRST,INFA,,متوسط,حضوري,2022-12-25,2022-12-29,5,نعم,البكالوريوس,اللغات والترجمة اللغة الانجليزيه,,4.2,5.0,موظف,,,0
949b0cae-faa1-4e9a-a2d4-5d27833c8e42,33.0,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-06-11,2023-06-22,12,نعم,الماجستير,تقنية المعلومات,,4.77,5.0,موظف,,,1
2c60286f-2084-4065-a3f9-4f6d5a6163ae,37.0,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-06-11,2023-06-22,12,نعم,البكالوريوس,تقنية المعلومات,,2.0,4.0,موظف,,,1
086a8d93-2e3c-453c-9803-7d53193994d1,23.0,أنثى,منطقة الرياض,الرياض,4f8c696a-b783-4d40-9776-105f6d3bd624,CAUF,SWPS,,,حضوري,2023-04-02,2023-06-06,66,نعم,البكالوريوس,برمجة وقواعد البيانات,,3.65,5.0,موظف,,,0
735605dc-4af1-41c9-8bdd-b428acdb215c,22.0,أنثى,منطقة الرياض,الرياض,1f09a274-8f35-41a1-9a5e-61a5f1cb98fc,TOSL,,,متوسط,حضوري,2023-07-23,2023-09-14,54,نعم,البكالوريوس,Computer science,,4.9,5.0,خريج,,,0
09201481-7fb1-4da4-9d9f-056966a34e3d,39.0,ذكر,منطقة الرياض,الرياض,fcfa11cb-7c8f-40af-8922-aa0e38b2ba63,CAUF,SWPS,تقليدية,مبتدئ,حضوري,2022-09-25,2022-09-29,5,لا,ثانوي,,,0.0,5.0,غير موظف,دوام كامل,No,1
5dab0b4a-4515-4269-8003-4902f30631b6,23.0,أنثى,منطقة عسير,خميس مشيط,c10c336c-d4fd-4ec7-8989-11933a63c4dd,CAUF,SWPS,,,حضوري,2023-12-31,2024-01-25,26,لا,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,,,,0
b0a5a5d0-6b92-41c2-a83a-88759c26da28,21.0,ذكر,منطقة عسير,أبها,06a5100e-185f-4b2c-acfd-bd9a3d0ff042,PCRF,PCRF,,,حضوري,2022-08-03,2022-08-27,25,نعم,ثانوي,هندسة حاسب,,99.83,100.0,طالب,,,0
40548b42-63db-4af3-a523-4468403cf460,25.0,ذكر,منطقة جازان,الدرب,2e4a37aa-c299-4d79-83f7-242878de4acf,CAUF,SWPS,,,حضوري,2023-07-23,2023-09-14,54,لا,البكالوريوس,الهندسة الميكانيكية,الهندسة والتصنيع والبناء,2.0,4.0,موظف,دوام كامل,Yes,0
78cd8021-5e32-4c18-bbcd-83f8fcaae8b6,27.0,أنثى,منطقة الرياض,الرياض,268677b0-7229-4252-9e62-04ae0f7dfeca,DTFH,,ناشئة,مبتدئ,حضوري,2022-08-14,2022-08-18,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,موظف,دوام كامل,Yes,0
80047aa6-7e7a-4aba-9665-e512b1b34a8d,30.0,ذكر,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,تقليدية,متوسط,حضوري,2022-12-25,2022-12-29,5,نعم,البكالوريوس,الاعمال المصرفية,,2.22,5.0,غير موظف,,,0
b130a0e5-72ce-450b-a49f-2e75f778c439,28.0,أنثى,المنطقة الشرقية,الدمام,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,,تقليدية,مبتدئ,عن بعد,2022-07-03,2022-07-07,5,نعم,البكالوريوس,نظم معلومات حاسب الي,,3.1,5.0,غير موظف,,,0
01dddd50-d280-49c8-ba14-cba39e69b52c,30.0,أنثى,منطقة الرياض,الرياض,53efebf0-6779-48c2-9c72-2e0e7c2bf175,PCRF,PCRF,,,حضوري,2023-01-15,2023-01-19,5,نعم,البكالوريوس,علوم حاسب,,3.43,5.0,موظف,,,0
2a206b43-3fe5-4045-aacd-e35247439b3b,30.0,ذكر,منطقة الرياض,الرياض,62e9c5b2-b444-4d38-9534-3314cfd1aca4,SERU,INFA,داعمة,مبتدئ,حضوري,2023-02-26,2023-03-02,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.13,5.0,موظف,دوام كامل,Yes,0
0f891288-7062-4e4f-91ca-6a704af4b6db,31.0,أنثى,منطقة الرياض,الرياض,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,تقليدية,متقدم,حضوري,2022-12-21,2023-02-02,44,نعم,الماجستير,شبكات الحاسب الآلي,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,موظف,دوام كامل,Yes,0
1855c4a5-a32d-43f3-a893-729402355009,35.0,أنثى,منطقة الرياض,الرياض,fcfa11cb-7c8f-40af-8922-aa0e38b2ba63,CAUF,SWPS,تقليدية,مبتدئ,حضوري,2022-09-25,2022-09-29,5,نعم,الدكتوراه,التربية الفنية,,4.84,5.0,طالب,,,0
aa667636-3938-4a83-ac2e-88ba3eaff789,23.0,أنثى,منطقة مكة المكرمة,جدة,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,تقليدية,متوسط,عن بعد,2023-09-17,2023-09-28,12,لا,البكالوريوس,شبكات الحاسب الآلي,تكنولوجيا الاتصالات والمعلومات,4.79,5.0,غير موظف,تدريب,No,1
1a74fa45-2e8b-465b-accd-1ad7b44e4307,23.0,ذكر,منطقة الرياض,الرياض,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,,تقليدية,مبتدئ,حضوري,2022-06-05,2022-06-09,5,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.51,5.0,موظف,دوام كامل,Yes,0
d6d1784b-4b55-42a5-8569-4338c59a21b6,31.0,ذكر,منطقة الرياض,الرياض,0121066e-b5f6-40f0-b381-670545d2aa55,CAUF,CRDP,,مبتدئ,حضوري,2023-02-26,2023-03-02,5,نعم,البكالوريوس,COMPUTER ENGINEER,,3.68,5.0,موظف,,,0
c02a6769-afe0-47f8-9103-fbe64b28a487,29.0,أنثى,منطقة الباحة,الباحة,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,,,حضوري,2023-03-05,2023-03-09,5,نعم,الماجستير,العلوم في الذكاء الاصطناعي,,3.88,4.0,موظف,,,0
fdc99f45-1dd7-475a-8568-2bdc00134aa7,26.0,ذكر,المنطقة الشرقية,الدمام,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-05-14,2023-11-02,173,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,3.67,5.0,غير موظف,دوام كامل,No,0
b24dfdc9-3619-414a-a728-e18c898304fa,29.0,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-10-15,2023-10-19,5,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,موظف,دوام كامل,Yes,1
5cfeb39f-d95f-4ac2-a334-bd660bc81b90,33.0,ذكر,منطقة الرياض,الرياض,2e464e9f-e33a-474c-8702-0e3b8c653f3e,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-11-12,2023-11-16,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,موظف,دوام كامل,Yes,0
a08b1710-8e33-4238-8404-32236d109fab,27.0,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-12-24,2023-12-28,5,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.1,5.0,موظف - طالب,دوام كامل,Yes,0
b687c9a1-dd61-4927-b17b-780ad17217f0,20.0,أنثى,منطقة الباحة,الباحة,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,تقليدية,متوسط,عن بعد,2023-09-17,2023-09-28,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,3.0,4.0,طالب,,,1
3847003c-433f-41a5-85d5-d49b79aab711,29.0,أنثى,منطقة مكة المكرمة,جدة,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,تقليدية,متوسط,عن بعد,2023-02-19,2023-03-02,12,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,5.0,5.0,موظف,دوام كامل,Yes,0
d527906e-f805-48b9-8204-7ff1a031254d,23.0,أنثى,منطقة الرياض,الرياض,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,ناشئة,مبتدئ,حضوري,2023-04-02,2023-04-06,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.43,5.0,موظف,دوام كامل,Yes,0
8788f49c-4466-4951-902d-4554fa3294bd,23.0,أنثى,منطقة المدينة المنورة,المدينة المنورة,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,تقليدية,متوسط,عن بعد,2023-10-08,2023-10-12,5,لا,البكالوريوس,نظم المعلومات الحاسوبية,تكنولوجيا الاتصالات والمعلومات,4.78,5.0,موظف,دوام كامل,Yes,1
d5adb3c4-f116-4ee8-84c3-0209694faa5d,23.0,أنثى,المنطقة الشرقية,الخبر,316f015d-7efd-4e3c-9e36-df45fdebfe91,APMR,,ناشئة,متوسط,عن بعد,2023-10-15,2023-10-26,12,نعم,البكالوريوس,نظم المعلومات الإدارية,الأعمال والإدارة والقانون,4.36,5.0,غير موظف,تدريب,No,0
f5b415b1-bfe8-4c9c-b9ce-324bc8280847,23.0,أنثى,منطقة الرياض,الدرعية,3d1b8482-4601-42fe-9ce2-1eed6c9a5ebe,CAUF,ERST,تقليدية,متوسط,حضوري,2023-07-23,2023-09-14,54,نعم,البكالوريوس,نظم المعلومات الحاسوبية,تكنولوجيا الاتصالات والمعلومات,3.77,4.0,,,,0
